Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
227635,10/9/2020 21:24,30300000000000.0,Watsica LLC,personal_care,4.07,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13-06-2000,2ebec9dadec24371a8c183c1f1987b6c,1378848283,34.922761,-92.046632,0
91288,23-02-2019 22:06,4810000000000.0,Abernathy and Sons,food_dining,79.18,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,88f8991c70031e0ea24427325d8e5b22,1330034790,31.644285,-85.715545,0
587486,6/9/2019 17:03,502000000000.0,Stiedemann Ltd,food_dining,45.36,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,20-09-1945,caca8ff5637ad0484b90a3dddc81f9b8,1346950995,43.326229,-74.220482,0
102613,27-07-2020 05:33,375000000000000.0,"Reilly, Heaney and Cole",gas_transport,79.91,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,26-06-1928,75fad98e71e89123c26e05c187559793,1374903219,43.363273,-78.457002,0
280581,4/10/2020 9:22,344000000000000.0,"Watsica, Haag and Considine",shopping_pos,5.06,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,24-01-1956,e9249e0d52c0c8d13a0a99913640e4da,1380878573,41.83644,-94.397642,0
305991,14-10-2020 21:46,2360000000000000.0,Hirthe-Beier,health_fitness,50.94,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",30-10-1924,a21f0fafe61ba89dbbcee2e7dfa0f152,1381787167,39.306364,-76.263146,0
965160,25-01-2020 00:49,676000000000.0,Kutch-Hegmann,grocery_net,32.35,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,2/11/1993,bcfeb919b96d7ae2c1815ce22da78ba8,1359074945,42.892556,-83.155342,0
248183,20-09-2020 03:50,4750000000000.0,"Stroman, Hudson and Erdman",gas_transport,60.25,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",7/10/1998,3b3841394b6382d56ec856204f22bacc,1379649016,41.558549,-85.739439,0
496171,4/8/2019 11:06,3550000000000000.0,Strosin-Cruickshank,grocery_pos,130.37,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21-12-1966,f60cc5c9dbe49ffdd9b7f97e2cd583c0,1344078362,45.308622,-86.565945,0
471497,27-07-2019 00:45,4270000000000000.0,"Mosciski, Ziemann and Farrell",shopping_net,3.31,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",5/1/1954,a2fbd2d27f50d69ecb161d9c4c94cd86,1343349916,35.228669,-92.73569,0
470663,13-12-2020 13:51,4560000000000.0,Beier and Sons,home,26.65,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,10/2/1968,6236a62131e03ffd86984e4d7cfd524b,1386942717,39.341006,-86.065582,0
643250,30-09-2019 15:12,639000000000.0,Boyer-Reichert,shopping_net,2.38,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,5/6/1991,246df51e89554de78a95d609fe9a8aef,1349017974,45.284583,-75.680947,0
862396,18-12-2019 00:26,502000000000.0,Price Inc,shopping_net,1.04,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,20-09-1945,b8f8c89f098b59fe8d8519f398c95c42,1355790391,41.740893,-75.977219,0
450368,8/12/2020 11:40,4460000000000.0,Mraz-Herzog,gas_transport,50.52,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,e8b0edcc19af2ade7035408cd8bfb502,1386502813,30.346376,-84.915909,0
372590,21-06-2019 19:15,4710000000000000.0,Kemmer-Buckridge,misc_pos,8.21,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",13-12-1986,9493bb826611f594ee4c1e04bd3ea188,1340306118,41.902423,-85.232341,0
554237,31-12-2020 15:29,3530000000000000.0,Rau-Grant,kids_pets,2.39,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,68c932595458b4b6727a495e9d9bd906,1388503742,40.061097,-98.444701,0
52402,9/7/2020 7:12,4510000000000000.0,Hermann-Gaylord,misc_pos,2.75,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12/7/1926,3a4f9605442780b81fe9f85e2117f639,1373353935,31.238423,-83.134318,0
255759,22-09-2020 17:44,4170000000000000.0,"Wuckert, Wintheiser and Friesen",home,64.81,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15-02-1972,aa0fcf8aeac8d6374c24301ea1cc503b,1379871845,40.476402,-76.512399,0
250559,21-09-2020 00:13,630000000000.0,Berge LLC,gas_transport,108.95,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,bd8a0a38bdc8b1974fd266e9e298172b,1379722410,49.205942,-118.01632,0
954254,18-01-2020 15:27,4.51e+18,Bins-Howell,personal_care,39.91,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,bc006a6cfa4fe59ca67479d3b2b0caf3,1358522825,39.041653,-79.57442,0
32627,20-01-2019 13:40,30600000000000.0,Parker-Kunde,personal_care,30.38,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1/10/1998,5751c0cde7229cc3a9081a6f679826ee,1327066816,40.834403,-74.562299,0
1130787,15-04-2020 17:25,4.96e+18,"Romaguera, Wehner and Tromp",kids_pets,139.75,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,27-11-1950,2f1c958159364c2a085b26b78014b2d5,1366046721,39.080446,-77.984575,0
161573,17-08-2020 03:03,676000000000.0,Prohaska-Murray,gas_transport,42.28,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,13-03-1994,7f4336b5f740e0568c108c1d1e7f8fd9,1376708633,40.272816,-75.246655,0
39405,5/7/2020 7:16,4780000000000000.0,"Baumbach, Strosin and Nicolas",shopping_pos,149.12,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,24-04-1987,a57a1a419dd455639b78dc69902f9858,1373008574,40.393568,-76.176811,0
264287,11/5/2019 17:27,341000000000000.0,Schumm PLC,health_fitness,15.17,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,2/7/1971,57dc1b2b433797844551903a19b21da8,1336757233,40.74255,-74.772804,0
1195164,14-05-2020 11:22,30100000000000.0,Stracke-Lemke,grocery_pos,55.34,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23-06-1934,be0431b3ae51def31fcbac9fd0b43a8e,1368530557,25.171527,-80.794283,0
479657,14-12-2020 23:26,4300000000000000.0,"Bernhard, Grant and Langworth",shopping_pos,7.24,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-1995,28dea6b655906272ee92c5ef233b8a97,1387063611,42.246563,-86.015696,0
766862,24-11-2019 14:32,4450000000000000.0,Botsford Ltd,shopping_pos,2.36,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,e0997ccf2ac9c795b9637bc8b0f1b48d,1353767531,32.176624,-96.083716,0
953672,18-01-2020 08:30,3560000000000000.0,Bins-Rice,gas_transport,77.5,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27-12-1999,9a41372d634e7d2cb19944d6dbbeab5c,1358497856,28.230734,-94.984355,0
1063313,17-03-2020 05:15,676000000000.0,Barton Inc,grocery_pos,128.63,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",6/2/1937,008c937d7f92c0d58d7f83ad04e51482,1363497312,45.295284,-123.253187,0
143912,18-03-2019 18:48,4480000000000000.0,Leffler-Goldner,personal_care,1.41,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,30-08-1946,cf3e9076b1fa6682d5cd7905332a2902,1332096496,37.826695,-81.406371,0
170018,30-03-2019 23:03,213000000000000.0,Lynch-Wisozk,home,85.95,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,ca702e93c020778b4971c87095e07b7e,1333148638,34.657864,-117.247024,0
269108,13-05-2019 06:57,4.1e+18,Kuhn LLC,misc_net,3.04,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,13-06-1987,1f5d4e80717c212e2652a624a0e4e03c,1336892272,31.965172,-97.519171,0
508718,21-12-2020 15:05,4560000000000.0,Schoen Ltd,kids_pets,62.92,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,10/2/1968,59b9d12fe8bc8391cde818d6a5fcedea,1387638307,39.825316,-86.068171,0
58813,12/7/2020 0:15,30500000000000.0,Strosin-Cruickshank,grocery_pos,114.07,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",2/6/1975,a2aeaa5cf65960becd6a9c93f2353bb4,1373588117,40.013621,-87.036192,0
577081,1/9/2019 19:09,350000000000000.0,"Metz, Russel and Metz",kids_pets,47.36,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",4/6/1984,a8d345e01f4653d0808a2f33b8ae53a4,1346526585,36.712399,-84.43084,0
1184788,10/5/2020 8:38,4460000000000.0,"Lind, Huel and McClure",gas_transport,46.61,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,dbe3609288803d3383a36f56c91d2864,1368175103,29.901804,-84.833505,0
326343,4/6/2019 18:18,4.31e+18,"Schroeder, Wolff and Hermiston",travel,5.49,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,12/6/1977,4b08849eb88d21d6aa5f953126069990,1338833924,38.491227,-77.708892,0
160834,16-08-2020 21:51,30300000000000.0,"Turner, Ruecker and Parisian",misc_pos,1.91,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28-11-1972,921377419fe9c90968343c8223564e9b,1376689880,41.32308,-91.198549,0
530952,26-12-2020 21:14,562000000000.0,"Durgan, Gislason and Spencer",home,42.43,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14-03-1986,1d26a1df188dc58189dfd43ac9e7c1d0,1388092475,38.387008,-76.559088,0
132323,6/8/2020 12:37,676000000000.0,Price Inc,shopping_net,4.03,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,13-03-1994,0cd2919095196ea49341c84dc5bf4d58,1375792644,41.695859,-74.585391,0
422214,1/12/2020 23:31,371000000000000.0,"Prosacco, Kreiger and Kovacek",home,117.58,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,14-09-2003,83efcc48c9f3ad701691350130db4115,1385940706,31.848788,-84.386345,0
35923,3/7/2020 21:30,30200000000000.0,"Wuckert, Wintheiser and Friesen",home,79.34,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,18-05-1974,9492364a68430a153f2be8378e188945,1372887023,40.289243,-77.833097,0
956734,19-01-2020 16:40,4.09e+18,Schoen Ltd,kids_pets,11.56,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14-10-1983,245144c4b30d79c4331521b01e3ea716,1358613618,31.724653,-93.935188,0
804370,5/12/2019 13:48,3550000000000000.0,Skiles LLC,home,74.48,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,27-09-1970,ee7c10defd066a252950a27485aeabc1,1354715339,39.811815,-91.077431,0
34833,21-01-2019 14:06,3580000000000000.0,Crona and Sons,kids_pets,74.82,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,8/8/1966,4b7e53210dab051eb36f911b5270745b,1327154781,35.411395,-93.575485,0
488891,16-12-2020 23:58,4.37e+18,Homenick LLC,personal_care,73.84,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",29-07-1972,0d12e5137d0e3d64d5c0a84d32e09420,1387238291,47.022668,-97.845714,0
1190798,12/5/2020 8:42,376000000000000.0,Bailey-Morar,grocery_pos,92.47,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/2/1982,460eefadf01d8e916e3d973c6a583756,1368348120,40.760725,-100.428619,0
548298,22-08-2019 23:36,4900000000000000.0,"Douglas, Schneider and Turner",shopping_pos,1677.06,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,4ad486dcf43613f063aef7f6847729db,1345678605,41.145037,-73.564504,0
99363,26-07-2020 08:00,2230000000000000.0,Bogisich Inc,grocery_pos,121.89,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,16-01-1960,9cb3190681edb0f1b8978d25f97c4358,1374825647,33.959976,-88.177198,0
30629,1/7/2020 9:29,377000000000000.0,Auer-West,shopping_net,149.85,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,535596e85bd3b3b17fd96fca1e354663,1372670940,39.771344,-78.337275,0
815842,8/12/2019 3:01,4710000000000000.0,"Reilly, Heaney and Cole",gas_transport,59.52,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",8/9/1938,be0f5f52c42a41bbd5d97590355dcbed,1354935687,35.955305,-92.309776,0
20318,28-06-2020 14:12,5390000000000000.0,Jerde-Hermann,travel,3.37,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,14-02-1962,a8b2dab2b73a59e5d98eb0a95e5af61d,1372428754,43.55804,-91.008456,0
72275,16-07-2020 05:42,582000000000.0,"Boehm, Block and Jakubowski",misc_pos,37.82,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,8/8/1978,ecdd8d131618317769e2213a73ad6bf1,1373953371,31.390561,-98.636214,0
350694,3/11/2020 12:25,3560000000000000.0,Wisozk and Sons,misc_pos,5.09,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),17-07-1977,4be3ca6fba8bc4a622ce35f1ef1e000f,1383481521,45.718291,-122.769937,0
768366,24-11-2019 23:48,3530000000000000.0,Schiller Ltd,personal_care,81.12,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,13-08-1990,1d7ff5203f71fc6482938bfa28ea3430,1353800892,46.396145,-86.795834,0
391285,21-11-2020 23:33,4070000000000000.0,Rau-Grant,kids_pets,9.53,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,4bcde036867beefc67006d8a85fb473c,1385076802,32.98416,-87.322464,0
414369,30-11-2020 18:41,4.56e+18,Price Inc,shopping_net,33.05,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,f1ae94a05950fa794fbd752663375b16,1385836860,38.435089,-105.250717,0
180727,23-08-2020 22:35,4590000000000.0,Dare-Gibson,health_fitness,156.84,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20-01-1953,930021d5f2e4f54f736e0ec3a4a7a57f,1377297314,41.124732,-95.998875,0
370037,11/11/2020 21:49,180000000000000.0,"Bahringer, Osinski and Block",food_dining,28.45,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22-09-1972,1cc8eb539aa2052c05e3292fe2f6c7ec,1384206576,34.725187,-116.904819,0
64137,13-07-2020 13:43,4590000000000000.0,Lesch Ltd,shopping_pos,104.36,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",5/7/1997,65b8d03990ee3cc50cf352becf6b36ec,1373723032,32.094407,-79.849482,0
764234,23-11-2019 16:32,213000000000000.0,Nader-Heller,misc_net,73.45,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",18-03-2004,5cee7265423f0c2c260b7a0949ba6ff6,1353688341,43.487782,-87.641094,0
573850,31-08-2019 23:22,4.8e+18,Adams-Barrows,health_fitness,27.52,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,13-03-1995,dccf059d9fdc15f1fb9d2abb50e7314b,1346455370,43.032957,-83.521294,0
89254,21-07-2020 20:31,213000000000000.0,Hamill-D'Amore,health_fitness,75.76,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,10/2/1982,4b74d8e926f24da89364e3ae05db7613,1374438694,39.069427,-85.860521,0
919785,30-12-2019 16:45,4160000000000000.0,Yost-Rogahn,personal_care,164.62,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),12/10/1983,a901febb3c343faee4d3ef74893f373b,1356885905,35.077619,-98.010567,0
1150645,25-04-2020 01:05,348000000000000.0,"Feil, Hilpert and Koss",food_dining,137.36,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,23-01-1957,03df5b0aa242d2d188b6a4ebd777b1e3,1366851941,27.689026,-81.147613,0
1275790,14-06-2020 03:51,4710000000000000.0,"Nienow, Ankunding and Collier",misc_pos,1.51,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",8/9/1938,e5e39444998ce473591425b274480eea,1371181901,36.357128,-91.489975,0
510153,9/8/2019 15:25,2720000000000000.0,Bechtelar-Rippin,food_dining,134.24,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22-08-1997,ff3986521e5a2d2f185b6d9a2aef1e39,1344525954,43.1631,-69.624758,0
509482,9/8/2019 8:30,6590000000000000.0,Morar Inc,grocery_net,34.79,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,42d65435eb75c72865a91146d49643de,1344501010,34.33125,-118.614796,0
1266638,9/6/2020 23:27,3540000000000000.0,Schiller Ltd,personal_care,57.01,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,15-09-1965,61b77d45e773c494101bf9415353ba6c,1370820421,40.96451,-82.443408,0
536401,27-12-2020 22:35,3530000000000000.0,Auer LLC,personal_care,62.63,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1/3/1994,d12d8aafe12e522c7889a3909613bff4,1388183704,42.302518,-74.24894,0
90033,23-02-2019 01:00,376000000000000.0,Cummings LLC,gas_transport,82.02,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/2/1982,f3f26bdbab2e8d0bcd8411534fea928d,1329958807,41.694622,-101.456388,0
335421,8/6/2019 14:41,502000000000.0,"Metz, Russel and Metz",kids_pets,56.53,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,20-09-1945,98d729d51272c60d8590e5ed175fc648,1339166461,42.118993,-75.171836,0
335880,8/6/2019 17:13,373000000000000.0,Beier-Hyatt,shopping_pos,76.93,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,08a6462d4f886e54e51ef90f0cafaf3a,1339175639,42.233227,-83.308839,0
1061774,16-03-2020 18:10,4.38e+18,Reilly LLC,home,52.05,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,3/1/1974,d4cdabce41df396dd29b68e8e4d57139,1363457404,38.215113,-122.340164,0
1174807,5/5/2020 9:05,4.09e+18,Simonis-Prohaska,misc_pos,164.46,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",7/12/1945,151a587e21bff5e7e7dc7b323cc75e40,1367744741,35.227126,-77.358358,0
475825,14-12-2020 11:11,3580000000000000.0,Mayert Group,shopping_pos,124.1,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,24-12-1975,8d667ff53be2bae73f7402719bb9bc41,1387019478,44.483831,-90.143302,0
424898,9/7/2019 18:02,3570000000000000.0,Goyette-Gerhold,kids_pets,31.24,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,24-11-1994,3bf3cfd4f44483cbd4bf974b21a87f1d,1341856978,42.122416,-84.583524,0
159513,25-03-2019 17:13,213000000000000.0,Gulgowski LLC,home,85.05,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),3/6/1984,ffa563f75eebfdf365c9618506e09a61,1332695622,34.974666,-83.11735,0
470729,26-07-2019 17:50,4160000000000000.0,"Hettinger, McCullough and Fay",home,17.94,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",19-10-1973,cab61daeedcf08bc2a2343919509a12c,1343325035,40.87038,-79.413795,0
498386,19-12-2020 16:06,30600000000000.0,Kessler Group,travel,9.08,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,2d63d65b132c8f514061e4287be20f8d,1387469198,34.197239,-81.344523,0
875692,21-12-2019 14:36,2260000000000000.0,White and Sons,home,16.63,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17-10-1995,bc9eec194c4f20ffc9c957d984926b12,1356100594,29.716968,-99.127206,0
316880,1/6/2019 21:49,213000000000000.0,"Reichert, Rowe and Mraz",shopping_net,7.08,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-1997,3c5f46064f82c4c3e348ce54e33ca783,1338587385,45.361689,-89.646255,0
256519,7/5/2019 17:31,3580000000000000.0,"Metz, Russel and Metz",kids_pets,41.52,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,8/8/1966,a9fb3c09f740693dde832aa4ae7703a6,1336411885,35.045323,-93.477746,0
527175,15-08-2019 09:26,4900000000000000.0,Hudson-Ratke,grocery_pos,85.66,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,22a58dc90b7e1c7054e28d6a656d82f5,1345022762,41.673813,-73.574826,0
390309,21-11-2020 12:23,4560000000000.0,Labadie LLC,personal_care,8.69,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,26-11-1971,eee4af42c773b98de27909635347cd82,1385036607,40.881742,-84.504267,0
75443,13-02-2019 23:33,6010000000000000.0,"Roberts, Ryan and Smith",personal_care,11.18,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,8/2/1983,4dfcd964494c7afc8973b1ccbba48c33,1329176028,34.174044,-76.957976,0
660031,7/10/2019 20:22,4.13e+18,"McDermott, Osinski and Morar",home,5.49,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",4/10/1949,932c154a04d3f44d8f3f0a6692b9b7c5,1349641355,30.400528,-94.250073,0
457187,21-07-2019 15:03,30200000000000.0,Larson-Moen,entertainment,11.44,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,2/1/1976,636f4561b972db1a920c9e05035026fc,1342883021,31.01171,-98.082617,0
401998,26-11-2020 06:22,345000000000000.0,Goodwin-Nitzsche,grocery_pos,86.51,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19-05-1984,c8dca87f01fd4069a6a7d95618a9124c,1385446970,34.245835,-89.525135,0
415646,6/7/2019 23:26,2290000000000000.0,Jewess LLC,shopping_pos,5.62,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",15-02-1988,faf23c0fb50945b438ea04b7b96beae8,1341617193,31.562242,-89.216998,0
40225,24-01-2019 15:24,3580000000000000.0,"Baumbach, Feeney and Morar",shopping_net,203.57,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,f3bc67b942bcae73282940a2937f59b9,1327418682,33.242666,-111.805164,0
480075,15-12-2020 01:08,38300000000000.0,"Eichmann, Bogan and Rodriguez",gas_transport,30.27,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,731f665a58359d6e22999403ede2e349,1387069682,33.476397,-100.63314,0
